sku,barcode
259523,259523
259399,7809808031765
259399,2600030277007
259399,259399
259321,7800160234276
259321,259321
259320,7800160234252
259320,259320
259319,7800160234245
259319,259319
259318,7800160234238
259318,259318
259317,7800160234221
259317,259317
259316,7800160234214
259316,259316
259315,7800160234320
259315,259315
259291,4063565408502
259291,259291
259290,4063565408410
259290,259290
259287,2600030276406
259287,259287
259264,2600030276154
259264,259264
259263,2600030276147
259263,259263
259262,2600030276130
259262,259262
259261,2600030276123
259261,259261
259260,2600030276116
259260,259260
259244,2600030275942
259244,259244
259229,4063565403798
259229,259229
259228,4042448857552
259228,259228
259171,7809808058496
259171,259171
259166,2600030275393
259166,259166
259165,2600030275386
259165,259165
259162,2600030275355
259162,259162
259120,2600030274969
259120,259120
259109,2600030274952
259109,259109
259108,2600030274945
259108,259108
259105,2600030274907
259105,259105
259099,2600030275621
259099,259099
259069,2600030274716
259069,259069
259068,2600030274709
259068,259068
259067,2600030274693
259067,259067
259066,2600030274686
259066,259066
259065,2600030274679
259065,259065
259064,2600030274662
259064,259064
259041,2600030274433
259041,259041
259032,7808768707819
259032,259032
259031,7808768707826
259031,259031
259030,7808768707437
259030,259030
259029,7808768704023
259029,259029
259028,7808768707451
259028,259028
259027,7808768707444
259027,259027
259026,7808768707413
259026,259026
259025,7808768707406
259025,259025
259024,2600030274365
259024,259024
258988,2600030274228
258988,258988
258987,2600030274211
258987,258987
258986,2600030274204
258986,258986
258958,2600030274112
258958,258958
258887,2600030273498
258887,258887
258883,7809818004445
258883,258883
258882,677144635858
258882,258882
258881,677144635841
258881,258881
258880,677144635834
258880,258880
258851,2600030273382
258851,258851
258850,2600030273375
258850,258850
258833,2600030273290
258833,258833
258832,2600030273283
258832,258832
258831,2600030273276
258831,258831
258830,2600030273269
258830,258830
258829,2600030273252
258829,258829
258828,2600030273245
258828,258828
258827,2600030273238
258827,258827
258826,2600030273221
258826,258826
258825,2600030273214
258825,258825
258824,2600030273207
258824,258824
258823,2600030273191
258823,258823
258822,2600030273184
258822,258822
258821,2600030273177
258821,258821
258820,2600030273160
258820,258820
258819,2600030273153
258819,258819
258818,2600030273146
258818,258818
258817,2600030273139
258817,258817
258816,2600030273122
258816,258816
258815,2600030273115
258815,258815
258814,2600030273108
258814,258814
258813,2600030273092
258813,258813
258812,2600030273085
258812,258812
258807,2600030273030
258807,258807
258806,2600030273023
258806,258806
258805,2600030273016
258805,258805
258804,2600030273009
258804,258804
258781,2600030272743
258781,258781
258758,2600030272873
258758,258758
258756,7806463901310
258756,258756
258755,2600030272682
258755,258755
258754,2600030272675
258754,258754
258691,2600030271845
258691,258691
258690,2600030271838
258690,258690
258578,2600030270695
258577,2600030270688
258576,2600030270671
258576,258576
258575,2600030270664
258575,258575
258539,2600030270732
258539,258539
258538,2600030270725
258538,258538
258537,2600030270718
258537,258537
258051,7808773719791
258051,258051
258050,7808773719784
258050,258050
258041,2600030270411
258041,258041
258039,7808773719777
258039,258039
258038,7808773719760
258038,258038
258037,7808773719753
258037,258037
258036,7808773719746
258036,258036
258035,7808773719739
258035,258035
258034,7808773719722
258034,258034
258033,7808773719715
258033,258033
257961,2600030269910
257961,257961
257960,2600030269903
257960,257960
257959,2600030270190
257959,257959
257949,2600030269897
257949,257949
257948,2600030269880
257948,257948
257947,2600030269873
257947,257947
257875,7808770157169
257875,257875
257874,2021770220731
257874,257874
257694,2600030268067
257694,257694
257682,2600030268012
257682,257682
257681,2600030267985
257681,257681
257680,2600030267978
257680,257680
257679,2600030267961
257679,257679
257678,2600030267954
257678,257678
257677,2600030267947
257677,257677
257666,2600030268043
257666,257666
257665,2600030268036
257665,257665
257661,2600030267916
257661,257661
257660,2600030267909
257660,257660
257657,2600030267855
257657,257657
257656,2600030267848
257656,257656
257655,2600030267831
257655,257655
257654,2600030267824
257654,257654
257653,2600030267817
257653,257653
257652,2600030267800
257652,257652
257649,2600030267770
257649,257649
257648,2600030267763
257648,257648
257647,2600030267756
257647,257647
257646,2600030267749
257646,257646
257645,2600030267732
257645,257645
257644,2600030267725
257644,257644
257643,2600030267718
257643,257643
257642,2600030267701
257642,257642
257641,2600030267695
257641,257641
257640,2600030267688
257640,257640
257639,2600030267671
257639,257639
257638,2600030267664
257638,257638
257637,2600030267657
257637,257637
257636,2600030267640
257636,257636
257635,2600030267633
257635,257635
257634,2600030267626
257634,257634
257633,2600030267619
257633,257633
257632,2600030267602
257632,257632
257631,2600030267596
257631,257631
257630,2600030267589
257630,257630
257629,2600030267572
257629,257629
257628,2600030267565
257628,257628
257627,2600030267558
257627,257627
257626,2600030267541
257626,257626
257625,2600030267534
257625,257625
257624,2600030267527
257624,257624
257623,2600030267510
257623,257623
257622,2600030267503
257622,257622
257621,2600030267497
257621,257621
257620,2600030267480
257620,257620
257619,2600030267473
257619,257619
257618,2600030267466
257618,257618
257617,2600030267459
257617,257617
257616,2600030267442
257616,257616
257615,2600030267435
257615,257615
257614,2600030267428
257614,257614
257613,2600030267411
257613,257613
257612,2600030267404
257612,257612
257611,2600030267398
257611,257611
257610,2600030267381
257610,257610
257609,2600030267374
257609,257609
257608,2600030267367
257608,257608
257607,2600030267350
257607,257607
257606,2600030267343
257606,257606
257605,2600030267336
257605,257605
257604,2600030267329
257604,257604
257603,2600030267312
257603,257603
257602,2600030267305
257602,257602
257601,2600030267299
257601,257601
257600,2600030267282
257600,257600
257591,2600030267237
257591,257591
257590,2600030267220
257590,257590
257589,2600030267893
257589,257589
257588,2600030267886
257588,257588
257587,2600030267879
257587,257587
257579,2600030267275
257579,257579
257578,2600030267268
257578,257578
257577,2600030267251
257577,257577
257576,2600030267244
257576,257576
257570,2600030267046
257570,257570
257559,7809801101939
257559,257559
257558,7809801101335
257558,257558
257557,7809801100734
257557,257557
257554,2600030267022
257554,257554
257468,2600030267138
257468,257468
257466,7809801002847
257466,257466
257465,7809801002830
257465,257465
257464,7809801002861
257464,257464
257452,2600030266391
257452,257452
257407,2600030266162
257407,257407
257406,2600030266155
257406,257406
257404,2600030266131
257404,257404
257179,2600030266063
257179,257179
257175,2600030266049
257175,257175
257145,9999625231009
257145,257145
257062,2600030264939
257062,257062
257061,2600030264922
257061,257061
257060,2600030264915
257060,257060
257059,2600030264908
257059,257059
257058,2600030264892
257058,257058
256960,2600030263949
256960,256960
256955,2600030265776
256955,256955
256947,7809818006869
256947,256947
256946,7809818007224
256946,256946
256945,7809818007231
256945,256945
256923,2600030263475
256923,256923
256922,2600030263468
256922,256922
256917,2600030263413
256917,256917
256913,2600030263376
256913,256913
256892,2600030263352
256892,256892
256878,2600030263185
256878,256878
256877,2600030263178
256877,256877
256876,2600030263161
256876,256876
256875,2600030263154
256875,256875
256874,2600030263147
256874,256874
256867,2600030263307
256867,256867
256848,2600030263109
256848,256848
256794,2600030263079
256794,256794
256793,2600030263062
256793,256793
256788,2600030262522
256788,256788
256787,2600030262515
256787,256787
256778,2600030263925
256778,256778
256777,2600030263918
256777,256777
256733,2600030262171
256733,256733
256732,2600030262164
256732,256732
256731,2600030262157
256731,256731
256730,2600030262140
256730,256730
256699,2600030262133
256699,256699
256649,2600030261945
256649,256649
256648,2600030261938
256648,256648
256607,7809808019305
256607,256607
256606,7809808024385
256606,256606
256605,7809808020639
256605,256605
256596,7799045049534
256596,256596
256595,7799045049527
256595,256595
256594,7799045049510
256594,256594
256593,7799045049503
256593,256593
256579,2600030261211
256579,256579
256578,2600030261204
256578,256578
256577,2600030261198
256577,256577
256576,2600030261181
256576,256576
256575,2600030261174
256575,256575
256574,2600030261167
256574,256574
256573,2600030261150
256573,256573
256572,2600030261143
256572,256572
256571,2600030261136
256571,256571
256570,2600030261129
256570,256570
256569,2600030261273
256569,256569
256565,2600030260986
256565,256565
256564,2600030260979
256564,256564
256563,2600030260962
256563,256563
256343,2600030260955
256343,256343
256342,2600030260948
256342,256342
256324,2600030260764
256324,256324
256278,2600030260306
256278,256278
256265,2600030260115
256265,256265
256264,2600030260108
256264,256264
256250,2600030259911
256250,256250
256239,2600030259904
256239,256239
256223,2600030259768
256223,256223
256215,2600030259706
256215,256215
256214,2600030259676
256214,256214
256213,2600030259669
256213,256213
256159,2600030259492
256159,256159
256158,2600030259485
256158,256158
256157,2600030259478
256157,256157
256125,2600030259218
256125,256125
256072,2600030258501
256072,256072
256071,2600030258495
256071,256071
256070,2600030258488
256070,256070
256054,2600030258686
256054,256054
256052,2600030258679
256052,256052
256041,2600030258334
256041,256041
256040,2600030258327
256040,256040
256039,2600030258471
256039,256039
256038,2600030258464
256038,256038
256037,2600030258457
256037,256037
256036,2600030258440
256036,256036
256035,2600030258433
256035,256035
256034,2600030258426
256034,256034
256033,2600030258419
256033,256033
256032,2600030258402
256032,256032
256012,2600030258235
256012,256012
256011,2600030258228
256011,256011
255934,2600030258181
255934,255934
255883,2600030257924
255883,255883
255745,2600030256965
255745,255745
255742,2600030256859
255742,255742
255736,4893862027447
255736,255736
255658,2600030256088
255658,255658
255617,2600030255807
255617,255617
255302,2600030253834
255302,255302
255301,2600030253827
255301,255301
255300,2600030253810
255300,255300
255271,2600030253483
255271,255271
255270,2600030253476
255270,255270
255259,2600030253803
255259,255259
255258,2600030253797
255258,255258
255257,2600030253780
255257,255257
255256,2600030253773
255256,255256
255255,2600030253766
255255,255255
255254,2600030253759
255254,255254
255253,2600030253742
255253,255253
255060,2600030252592
255060,255060
254919,2600030251458
254919,254919
254826,2600030250338
254826,254826
254825,2600030250321
254825,254825
254824,2600030250314
254824,254824
254823,2600030250307
254823,254823
254822,2600030250291
254822,254822
254821,2600030250284
254821,254821
254780,7809801100710
254780,2600030249943
254780,254780
254770,2600030249905
254770,254770
254758,2600030249929
254758,254758
254757,2600030249912
254757,254757
254576,2600030248069
254576,254576
254527,2600030248113
254527,254527
254512,2600030249677
254512,254512
254484,2600030247291
254484,254484
254483,2600030247284
254483,254483
254482,2600030247277
254482,254482
254481,2600030247260
254481,254481
254445,2600030246911
254445,254445
254360,2600030246065
254360,254360
254359,2600030246058
254359,254359
254299,2600030246997
254299,254299
254298,2600030246980
254298,254298
254181,2600030244283
254181,254181
254174,2600030244160
254174,254174
254173,2600030244153
254173,254173
254172,2600030244146
254172,254172
254171,2600030244139
254171,254171
254170,2600030244122
254170,254170
254169,2600030244115
254169,254169
254168,2600030244108
254168,254168
254167,2600030244092
254167,254167
254166,2600030244085
254166,254166
254165,2600030244078
254165,254165
254161,2600030244030
254161,254161
254160,2600030244023
254160,254160
254062,2600030243422
254062,254062
254059,2600030244016
254059,254059
254058,2600030244009
254058,254058
254057,2600030243996
254057,254057
254043,2600030243217
254043,254043
254016,2600030243019
254016,254016
254012,2600030242975
254012,254012
253959,2600030242791
253959,253959
253951,2600030242517
253951,253951
253950,2600030242500
253950,253950
253929,2600030242494
253929,253929
253928,2600030242487
253928,253928
253927,2600030242470
253927,253927
253926,2600030242463
253926,253926
253925,2600030242456
253925,253925
253911,2600030242241
253911,253911
253905,2600030242166
253905,253905
253881,2600030242012
253881,253881
253861,2600030241770
253847,2600030241978
253847,253847
253794,2600030241114
253794,253794
253635,2600030240506
253635,253635
253620,7808774601132
253620,253620
253619,7808774601125
253619,253619
253618,7808774601118
253618,253618
253617,7808774601101
253617,253617
253616,7808774601095
253616,253616
253615,7808774601071
253615,253615
253614,7808774601064
253614,253614
253613,7808774601057
253613,253613
253612,2600030240339
253612,253612
253557,2600030240148
253557,253557
253556,2600030240131
253556,253556
253246,2600030238138
253246,253246
253228,2600030238053
253228,253228
253202,2600030237810
253202,253202
253201,2600030237803
253201,253201
253200,2600030237797
